trig_num,start_min_win,start_max_win,end_min_win,end_max_win,c,x,x2
2132,-121.98400000000001,-61.042,200.984,401.92,501.2725101187568,0.019378414315874243,-1.8881364366570093e-05
2133,-120.83200000000001,-61.351000000000006,203.015,403.072,491.328836006783,-0.04790874066103314,0.00018814419057790844
2138,-120.32000000000001,-51.272000000000006,257.704,403.584,792.8776161891649,0.08059306405269152,0.0003958858293265213
2140,-120.83200000000001,-63.505,212.817,403.072,490.5046492820586,-0.0518641579195748,7.334294958693162e-05
2142,-121.60000000000001,-60.978,49.93050000000001,97.47200000000001,764.5415212540184,0.05300183352246774,-0.0003374979540851759
2143,-120.83200000000001,-60.93000000000001,50.0,200.0,556.7885713051876,0.4137779644620099,-0.0003544327279661671
2145,-120.83200000000001,-60.9065,89.35449999999999,178.112,490.92437119386494,0.08183283965322335,7.335332762937521e-05
2146,-121.408,-60.734,201.382,402.496,581.6637963569377,-0.33011707649142163,0.00013874294592536331
2148,-120.83200000000001,-62.6595,232.61149999999998,403.072,548.7935415607179,-0.03274927286320381,4.3551505576851384e-05
2149,-121.85600000000001,-60.25300000000001,242.397,402.048,532.120443663663,-0.13787874819512197,0.00012901019785629595
2151,-120.70400000000001,-10.0,50.0,200.0,957.002645645005,-0.3066639849932647,-1.9208217204967553e-05
2152,-121.85600000000001,-62.624,203.20000000000002,402.048,584.9714065104165,-0.029696764110147513,-0.0001393657673347294
2155,-120.0,-60.075,202.31099999999998,403.904,527.4312935215278,-0.13709780039002317,0.00017101986646848288
2156,-117.76,-10.0,250.0,300.0,769.8927270359328,0.3852772233666645,0.00010656902990826517
2159,-120.57600000000001,-60.3945,201.601,403.32800000000003,502.3089395873225,0.010029107692648257,-1.7646482584773893e-05
2161,-120.256,-10.0,100.0,275.0,1100.875286734023,0.4098372616884922,3.576615877928273e-05
2163,-121.34400000000001,-60.7815,201.38899999999998,402.56,491.9233990832419,-0.0497659225481715,4.174114540065547e-05
2167,-120.512,-10.0,100.0,200.0,1065.0300401839804,0.0035806305789387416,-0.0004767613441292713
2181,-120.83200000000001,-67.82050000000001,245.0045,403.072,480.21113833279935,0.04689891978109704,4.4341465931143346e-07
2187,-120.83200000000001,-63.097,212.40900000000002,403.072,515.4506382676251,0.2710494251815253,7.667987091148219e-05
2188,-121.85600000000001,-65.051,211.771,351.168,545.3940140039751,0.07776171277767024,5.2772641893220606e-05
2189,-120.83200000000001,-10.0,100.0,300.0,481.8798266689995,0.01927365291151502,0.00015561064552385722
2190,-301.056,-173.5795,163.4995,222.848,524.4422788602986,0.07982655630618826,0.00014676582431374488
2191,-120.83200000000001,-62.197500000000005,215.44549999999998,403.072,511.5564699217322,0.03981141010321416,1.887381654819302e-05
2193,-121.85600000000001,-60.803000000000004,271.619,402.048,666.1762213614883,-0.09113802192005198,8.057660265100669e-05
2197,-121.60000000000001,-10.0,100.0,275.0,506.4813061387474,0.015750471314510756,-0.00016012372994045348
2201,-121.85600000000001,-10.0,201.0865,402.048,829.6424314536118,-0.15727889102099837,-2.2491645786730317e-05
2202,-120.83200000000001,-64.561,208.049,403.072,618.674446419693,0.2086950589187593,-0.00019707867492965684
2203,-120.32000000000001,-62.88,210.01600000000002,403.584,484.7988460530755,-0.027531930683412413,3.1846133418049007e-06
2204,-121.85600000000001,-66.5725,208.9725,402.048,586.9870172540373,0.2165888544551567,-0.00024834025732701733
2205,-121.60000000000001,-61.231500000000004,201.9035,402.30400000000003,585.0014369610101,-0.05735218443415971,-7.178141529545946e-05
2206,-121.47200000000001,-60.862500000000004,201.5045,402.432,545.1606803834111,-0.20888996055441367,0.00010355058206261204
2207,-121.85600000000001,-61.73500000000001,202.279,402.048,503.1004513939571,-0.020478644020315556,7.623537771384119e-05
2211,-121.85600000000001,-10.0,200.0,300.0,709.8592142498183,0.16161551186948545,0.00016419364528474649
2213,-121.08800000000001,-10.0,80.0,125.0,624.2512428882217,0.13408377589968692,0.0002780092813202652
2217,-45.056,-22.554499999999997,239.7545,478.848,538.7547075936126,0.052087909559611276,-4.484335613595245e-05
2219,-121.60000000000001,-62.20250000000001,207.2585,402.30400000000003,551.4939612561541,-0.32124181236336474,0.00039870565243420054
2220,-121.28,-61.217,201.53250000000003,402.624,1014.0974294672341,-0.04118010676131436,5.991155204120112e-05
2228,-120.83200000000001,-58.658500000000004,250.01850000000002,403.072,538.7016835579406,0.019075554087254892,0.00014203734993479446
2230,-121.85600000000001,-10.0,47.739,91.072,488.93943077565496,-0.06877181515052533,-0.00028841632866276367
2232,-120.512,-61.344500000000004,155.4885,250.112,516.1879201021944,0.1300598309644678,0.0001426578447059516
2233,-121.85600000000001,-65.087,208.191,402.048,506.3710433929684,0.040491482540435664,-4.227018159455412e-05
2240,-120.83200000000001,-65.664,220.72,403.072,549.9872623224476,0.014927487575887282,-8.70203110148214e-05
2244,-120.83200000000001,-65.68100000000001,332.577,403.072,449.9146088461747,0.026601511070430333,9.015481254203653e-05
2252,-120.83200000000001,-63.682500000000005,222.6585,403.072,468.7989004731503,0.08929077084238274,8.483039524297817e-06
2253,-120.06400000000001,-59.975500000000004,211.9435,403.84000000000003,719.2099932544394,-0.16303813197290642,0.00030990362937438615
2254,-121.21600000000001,-60.834,204.354,402.688,474.84628853454126,0.027087637357730156,-2.4274297001759603e-05
2265,-121.664,-60.868,75.554,150.656,505.54263736570954,-0.08981121642804415,-9.320450279280008e-05
2267,-121.08800000000001,-61.005,208.717,402.81600000000003,530.1555725309881,-0.0735331969043419,1.3919031409123856e-05
2268,-121.34400000000001,-61.18450000000001,201.8735,402.56,460.9101359912587,0.002162140523202745,4.1505607150072145e-05
2273,-120.512,-60.3205,201.8095,403.392,1054.4331573365873,0.025152947781240113,-8.789419108020501e-05
2276,-143.36,-109.584,212.992,380.544,693.7639860341425,0.17247156761307844,9.673892755022578e-05
2277,-120.83200000000001,-61.45,236.93800000000002,403.072,832.8490010463995,-0.33927258781249287,0.00028703202167551663
2283,-121.28,-60.835,202.56300000000002,402.624,468.7429670864731,-0.04312306725597941,0.00016900896524245054
2287,-94.208,-52.3735,550.0,847.808,556.7543847249678,-0.049764913103514434,-9.51444430855482e-06
2288,-121.34400000000001,-10.0,201.42149999999998,402.56,983.3904070169832,0.07183513581930452,0.0003496204972930325
2291,-121.85600000000001,-61.005500000000005,201.0695,402.048,387.59120365780956,0.03168288259702082,0.00013524412099534514
2298,-121.85600000000001,-63.212,237.932,402.048,457.68434788397803,-0.04705229987285579,-2.8342887895504828e-05
2304,-121.85600000000001,-78.57300000000001,195.805,367.552,533.4500626901096,-0.061855053373378016,6.260015447011058e-05
2306,-120.06400000000001,-10.0,216.48050000000003,403.84000000000003,549.7872796407447,-0.08693908209921024,0.00016089994118856826
2309,-52.992000000000004,-26.341,246.053,470.91200000000003,480.7747465056067,-0.025744386589241098,0.00019212317574384481
2310,-121.85600000000001,-70.35600000000001,206.5,402.048,508.6126142962387,0.0013702133913774503,-1.9002605900165037e-05
2311,-121.08800000000001,-73.123,50.0,150.0,633.9434766323909,0.14620978245993121,-8.667063037098104e-05
2312,-120.384,-60.3465,201.8745,403.52,481.95757537255304,-0.061798141622807154,1.2224066305499293e-05
2315,-121.60000000000001,-60.883500000000005,210.9635,402.30400000000003,501.25258911367257,-0.004065165805124807,-5.024605633342056e-05
2316,-121.85600000000001,-60.14300000000001,59.150999999999996,86.976,513.841822887109,-0.016666690755223226,-0.0005201592264475468
2317,-121.60000000000001,-60.813500000000005,201.6775,402.30400000000003,494.9969567283969,-0.1437163230990452,0.00018634531302012906
2320,-121.34400000000001,-60.71,104.467,208.32,985.7840909236342,0.10632718245779586,0.0001604964327521914
2321,-120.32000000000001,-10.0,50.0,200.0,994.4251058950517,-0.3059473664724973,-0.0007855718489740967
2324,-120.83200000000001,-80.209,231.84099999999998,403.072,743.0600572008939,-0.05811175468089018,-8.88914227501924e-05
2326,-120.128,-10.0,201.88250000000002,403.776,572.9221130591277,-0.2818047405510999,0.00012862761937893998
2327,-121.85600000000001,-62.594,202.594,402.048,509.80881803021816,-0.03155574432842459,-8.180122163948035e-06
2328,-121.85600000000001,-65.748,224.644,402.048,567.6281796592042,-0.03796984190984187,-0.00017304167294775782
2329,-61.696,-29.4215,243.69350000000003,462.208,633.4682940580894,-0.40499169896726284,0.00010082146173247096
2330,-120.768,-60.4065,201.9565,403.136,1059.6280685853576,-0.03725760843302922,-6.785968950328525e-05
2332,-120.256,-60.221000000000004,201.913,403.648,534.789427249215,0.12035605847490888,-0.0001389793146948542
2340,-121.47200000000001,-60.557500000000005,212.71750000000003,402.432,523.6920140382373,0.05172480597953996,-0.00012788667726942548
2344,-120.83200000000001,-10.0,50.0,200.0,528.783902315294,0.03653215616149479,-0.00031372742870404126
2345,-120.32000000000001,-62.625,248.993,403.584,533.968633340939,0.06594850831012396,-3.9605058721827976e-05
2346,-121.08800000000001,-69.392,235.168,402.81600000000003,488.2752914457164,0.0006666285989083869,-7.053475544063755e-06
2347,-121.85600000000001,-62.9515,167.3675,322.496,1016.7294153855837,0.04690332484937284,0.00024531522403607264
2349,-121.85600000000001,-10.0,202.5995,402.048,561.4029031284886,-0.2391392546569218,0.00024253363673028744
2352,-120.57600000000001,-60.508,202.18000000000004,403.32800000000003,526.5080622844649,0.041431514482668456,2.509567962593742e-06
2353,-107.584,-53.84,208.65599999999998,416.32,521.5019980614147,-0.14422254059719575,0.0001104048371741921
2357,-110.0,-10.0,205.34350000000003,410.30400000000003,540.6378763637155,-0.14673068198340738,0.00022290073318330408
2358,-120.83200000000001,-61.133500000000005,201.5495,403.072,486.4195285335502,-0.014878915432129441,0.00012051376612025116
2360,-120.0,-60.11,127.72699999999999,254.72,508.0214712729322,0.051519888933359806,-5.471411680831837e-06
2362,-121.28,-61.160000000000004,224.296,402.624,550.5330949463812,0.14238069975417522,-0.00012715703075507018
2365,-120.06400000000001,-10.0,200.0,300.0,636.742457894211,0.14052748724697206,-0.0012056490183551718
2367,-120.83200000000001,-60.8975,211.1055,403.072,521.2387876379538,-0.015723543084097884,-0.00012774356694390533
2368,-120.83200000000001,-10.0,93.7445,184.256,544.2522441493741,0.013943229567675604,3.822215224478648e-05
2371,-121.85600000000001,-60.42100000000001,210.78900000000002,402.048,404.9708784308992,-0.025095682855366414,0.00018737245178529978
2372,-120.128,-60.2385,63.8645,127.616,531.221678270824,-0.040830486810775425,-0.00022218369435107247
2373,-120.83200000000001,-63.86750000000001,227.14749999999998,403.072,453.6293541759278,0.030339978681338108,-6.006670988628613e-05
2375,-121.85600000000001,-62.26200000000001,237.366,402.048,532.7107033705424,0.014999912360621615,1.0717074608059073e-05
2377,-121.34400000000001,-10.0,50.0,100.0,1000.4215177902399,-0.19899587563725968,-0.0010764640752912549
2380,-121.60000000000001,-10.0,100.0,250.0,543.5571181133838,0.02101695417951526,-8.900457302288415e-05
2381,-121.85600000000001,-62.468,202.32399999999998,402.048,795.0972486569661,0.008897830920743182,-5.828064909800479e-05
2382,-120.83200000000001,-10.0,100.0,200.0,640.5863503987313,-0.019680954879551016,-0.00041359335404803364
2383,-121.21600000000001,-10.0,150.0,402.688,561.0538489117279,-0.10234166680281752,-4.605146749647199e-05
2384,-121.47200000000001,-60.813500000000005,201.3255,402.432,511.2003793381358,-0.27420179924871274,0.00016322841772974965
2385,-120.83200000000001,-61.5955,90.5875,163.776,602.4941056389579,0.07258273634082754,6.749310760096736e-05
2387,-121.60000000000001,-60.353,132.83300000000003,220.352,530.7944096384948,-0.19921323700984953,8.005594766077366e-05
2391,-120.83200000000001,-63.0685,208.07649999999998,403.072,435.7489851425346,-0.06702823277722766,0.00013143631766792752
2392,-121.85600000000001,-64.483,129.539,234.43200000000002,606.8802625363778,-0.2192900772225986,0.0002486186605774261
2393,-120.70400000000001,-60.156000000000006,204.42899999999997,403.2,529.4911640302373,0.039735768933982396,-6.429612537948626e-05
2394,-251.648,-60.0,197.002,272.25600000000003,498.9952948383242,-0.2106080864887612,0.00013505329487899345
2395,-121.024,-60.5895,201.5175,402.88,529.0851121846978,-0.05296557929278612,4.890743951246451e-06
2401,-121.85600000000001,-61.63400000000001,202.434,402.048,472.70791794705053,0.06840393072535372,-6.885517131784539e-06
2405,-120.83200000000001,-65.275,238.60999999999999,403.072,486.38266493037867,0.10563070803243198,3.167125350846841e-05
2412,-120.83200000000001,-10.0,2.0,20.0,534.3839993095366,-0.003065342020037226,0.00018667438214876777
2419,-121.85600000000001,-69.12450000000001,238.13250000000002,402.048,754.3894736031351,-0.03715887676350317,-4.866151446874394e-05
2423,-120.83200000000001,-61.61000000000001,206.82600000000002,403.072,516.4431169550284,-0.053705263932677695,3.232260834720882e-06
2424,-121.85600000000001,-10.0,10.0,115.0,492.353273544393,0.027911019857722246,6.784536557406981e-05
2428,-121.85600000000001,-84.5245,255.10049999999998,402.048,498.836390826911,-0.04027077784261925,0.00012074721860636569
2429,-120.83200000000001,-83.61250000000001,225.8685,403.072,753.2163652816463,-0.061381099062922315,2.2440423540244972e-05
2430,-121.85600000000001,-10.0,217.89249999999998,402.048,627.8480515865708,-0.04448700887050855,-0.0002175694156403478
2431,-120.896,-10.0,203.0545,403.008,1194.497661472571,0.4015849092249588,-0.0005293572844299112
2432,-120.06400000000001,-61.408500000000004,209.7285,403.84000000000003,745.612206597917,0.06405094573237362,0.0001123524167307516
2434,-121.08800000000001,-60.7175,201.48550000000003,402.81600000000003,471.4214296368977,-0.024790885950531964,3.899096894986419e-05
2435,-121.85600000000001,-15.0,250.0,402.048,530.8218165541585,-0.07414605939283286,9.26281537658734e-05
2436,-121.85600000000001,-60.429500000000004,218.2535,402.048,519.6317856120961,0.1072944992342301,-0.0001403921724355675
2437,-121.85600000000001,-65.149,209.101,402.048,538.9691345418782,0.05661593700546837,-5.2924515443260595e-06
2438,-121.85600000000001,-63.104000000000006,209.328,402.048,498.11956361332983,0.007220744977786301,3.1802847382434286e-05
2440,-121.85600000000001,-25.0,100.0,200.0,653.3282402994723,0.1805738456693382,-0.00018876522641142978
2441,-121.85600000000001,-80.82150000000001,215.3015,402.048,455.00709670282845,-0.10804996384657554,8.207503704172463e-05
2442,-120.83200000000001,-61.132000000000005,213.452,403.072,491.536480601073,0.0807085077689621,-1.8319350221356322e-05
2443,-120.83200000000001,-63.746500000000005,214.1945,403.072,508.3746916954367,-0.16615807247729195,0.0002303765327195589
2446,-120.83200000000001,-60.273500000000006,206.3535,403.072,547.1158263067691,0.09899779626801918,-9.40386821479782e-05
2447,-121.85600000000001,-66.3065,229.3305,402.048,503.58451728215005,0.08815371607926338,-1.8458404954272797e-05
2448,-120.32000000000001,-60.540000000000006,202.317,403.584,523.4425126990463,0.03619131304958564,-9.83797298081647e-05
2449,-120.256,-60.2385,125.23549999999999,250.368,525.6349972403896,-0.007684876912405419,0.00036778612053299596
2450,-120.32000000000001,-41.12400000000001,244.036,403.584,539.4362369242978,-0.10423261266506788,-1.8188092537181283e-05
2451,-200.192,-101.59450000000001,178.31449999999998,323.712,546.7247043116945,-0.016021226503933065,-1.8825621426113766e-06
2452,-121.85600000000001,-61.58200000000001,213.03799999999998,402.048,538.0010257366956,0.035706153657803164,-1.762452007654162e-05
2453,-120.83200000000001,-62.0835,207.5555,403.072,845.8344265100266,-0.09185569969399197,-0.00010769781227433007
2454,-121.85600000000001,-10.0,201.6525,402.048,608.3047055599698,-0.07253147073706641,-9.943258892381651e-05
2458,-120.06400000000001,-60.222,204.35000000000002,403.84000000000003,522.66358216197,0.03460644928585025,-3.1686540217751996e-05
2460,-120.96000000000001,-60.9305,203.6505,402.944,544.9190433979786,0.044859158971659374,-2.984335421107509e-05
2463,-121.47200000000001,-60.813500000000005,201.2615,402.432,577.0263291555258,0.07092345569972192,8.874424708371531e-06
2464,-120.64,-60.3385,40.0295,80.0,562.2152152115868,-0.07998599580171573,0.0002704787510865461
2472,-120.83200000000001,-64.42,222.292,403.072,545.6273349012412,-0.06540707587905152,9.912587895065367e-05
2476,-120.83200000000001,-60.282000000000004,106.554,180.16,513.4341846892029,-0.05683837314617505,5.267867313873887e-05
2477,-121.08800000000001,-62.657000000000004,211.71300000000002,402.81600000000003,446.4612254929293,-0.08505012797487835,0.00014416948499057513
2482,-121.85600000000001,-10.0,100.0,400.0,985.1684911092842,-0.1630239929868443,-0.0010181246020678238
2484,-120.32000000000001,-61.133,207.88500000000002,403.584,549.0267982306741,-0.09067632793067923,-2.2365755209425205e-05
2485,-121.92,-61.039500000000004,201.0255,401.984,571.2283911154938,-0.034880632992519464,-8.692574972961866e-05
2487,-121.08800000000001,-60.67250000000001,8.1405,16.064,548.588752405076,-0.06707103463631232,0.0013484383014603877
2495,-121.85600000000001,-61.481,220.553,402.048,995.3864468285431,0.20524561239356723,-8.950004009064293e-06
2496,-121.85600000000001,-10.0,219.28549999999998,402.048,506.03030262696774,-0.0410240670560594,-6.0176010174377116e-05
2500,-121.85600000000001,-10.0,115.0,160.0,791.6172932483249,0.04204941750892956,0.00011272059963481105
2502,-111.424,-10.0,100.0,250.0,456.191689282093,0.08742400821792211,4.5306674768239124e-05
2504,-120.384,-60.2695,201.8375,403.52,985.3693454248049,0.08939742996982983,-2.213998362912867e-05
2505,-120.83200000000001,-75.18950000000001,224.26149999999998,403.072,720.3353650037742,0.05892494339660925,4.272796052084571e-05
2508,-120.83200000000001,-61.467000000000006,216.34699999999998,403.072,473.3851193634257,0.07762547615459042,2.4247249767927854e-05
2510,-120.83200000000001,-62.0525,209.7325,403.072,480.1622608290262,0.010001038467646113,7.759346430177154e-05
2511,-121.85600000000001,-66.665,235.833,402.048,482.5817960584039,-0.012634091542858808,-1.6684050093526754e-05
2512,-121.21600000000001,-60.773500000000006,201.433,402.688,519.0518418770597,0.020267424683585188,-1.54603775648517e-06
2513,-121.08800000000001,-10.0,50.0,402.81600000000003,553.2752347156251,0.04286584965899482,-0.00020414081161827506
2514,-120.0,-60.0785,98.8035,197.376,1045.2027788968524,0.051248702843894586,-0.00016752334007353995
2515,-67.0,-12.0,24.410999999999998,46.016,1046.0048566332264,-1.6238526358766279,0.028157673361276236
2519,-121.60000000000001,-10.0,248.0335,402.30400000000003,922.7297416659873,0.4695829828900898,-0.0004554562083145402
2522,-121.85600000000001,-59.795500000000004,243.9235,402.048,499.00641684845596,0.08123655558792153,-9.762767521557202e-05
2523,-120.44800000000001,-10.0,202.1495,403.456,544.9463840842458,0.007764993174978015,-9.606428385196828e-05
2528,-120.83200000000001,-82.79050000000001,213.91049999999998,403.072,523.0677612560228,-0.10937211341503336,2.1145536102217893e-06
2529,-120.96000000000001,-60.6535,201.5175,402.944,574.3234559336867,0.02978779743214861,-0.00014673828760333488
2530,-120.83200000000001,-56.162000000000006,303.746,403.072,484.55640499881304,-0.08674302653389702,4.139304411853418e-05
2533,-121.85600000000001,-58.30500000000001,246.113,402.048,528.2141888931646,0.04713445318953885,-0.00015413025096326955
2536,-120.128,-60.1415,201.96550000000002,403.776,478.8303460512323,0.0857483262047135,-4.3500301589981335e-05
2537,-120.896,-10.0,204.0775,403.008,565.1322802723497,0.2606632978577965,8.93224132178654e-05
2541,-121.85600000000001,-91.6275,221.1155,402.048,547.2675396985686,0.020509021301583004,-3.855970867185478e-05
2542,-120.83200000000001,-74.768,210.912,403.072,668.0411666532483,-0.010742598808596853,-0.000279284634973393
2551,-120.57600000000001,-86.3895,211.58950000000002,403.32800000000003,543.6917649022407,0.005792072254112691,0.00015900302326815645
2560,-120.57600000000001,-61.013000000000005,210.645,403.32800000000003,544.9743430130733,-0.17634673999626793,8.301591833176267e-05
2564,-121.664,-60.9095,201.26149999999998,402.24,549.5210363028256,-0.05179318676846328,4.8109130764847365e-05
2569,-121.60000000000001,-61.669500000000006,213.7975,402.30400000000003,612.001449585628,0.1491398479493187,1.1253754845359149e-05
2570,-121.47200000000001,-61.50450000000001,209.1525,402.432,553.0108090950557,-0.0036925907381403817,-1.0539641322822913e-05
2581,-120.44800000000001,-10.0,254.2725,403.456,554.6503204457823,-0.07496164242080487,8.01731782082217e-05
2583,-121.536,-60.9095,35.533500000000004,70.912,1263.903843168333,0.41639256432026145,-0.0008223005140959209
2585,-120.83200000000001,-61.069500000000005,201.3895,403.072,533.3235741400332,0.008609520756849664,-0.0001447836236489922
2586,-121.08800000000001,-10.0,100.0,350.0,1023.3934459631591,-0.210951937425976,-0.00025333500205170726
2589,-50.0,-10.0,207.716,402.048,792.2588385390368,0.33114869582238593,-0.0001443842310747889
2593,-120.57600000000001,-60.995000000000005,216.99500000000003,403.32800000000003,708.3934137172168,0.15116742253090382,-0.0003343745445192719
2597,-120.768,-60.432,201.666,403.136,796.1865848323458,0.0349489800585985,-5.13940612361519e-05
2599,-121.152,-60.7035,201.39849999999998,402.752,583.5272070223818,0.16388449399306665,-0.00016098743497441746
2600,-121.60000000000001,-61.087,217.98300000000003,402.30400000000003,483.44037902194776,-0.03827328255298237,4.7251083255831996e-05
2603,-120.32000000000001,-59.043000000000006,215.58700000000002,403.584,559.1850467686902,0.15452361980574678,0.00022917226382228407
2606,-121.85600000000001,-80.4445,249.99649999999997,402.048,795.2835295219552,0.24959779580858407,0.00039516868197843075
2608,-120.83200000000001,-66.1085,211.7245,403.072,532.1416134747758,-0.025020798445908394,1.634663648259361e-05
2610,-8.448,-6.5600000000000005,284.35200000000003,515.456,529.9458791399862,0.029895083531961093,-8.70035424867921e-06
2611,-120.768,-60.332,100.0,380.928,452.84149508990805,-0.08395563818321715,6.918253322672854e-05
2614,-120.06400000000001,-60.071000000000005,138.758,277.184,516.3292946905726,0.024740181619686868,-4.10272323431177e-05
2615,-121.60000000000001,-60.834500000000006,201.14050000000003,402.30400000000003,548.8641661368914,-0.03050573019701414,7.028840190007248e-05
2619,-121.85600000000001,-10.0,250.0,402.048,893.6216922540783,0.06111864617223017,-0.0001864510463698792
2620,-38.912,-21.06,252.70800000000003,484.992,761.3709945860805,-0.055206813879294825,-2.269125545824606e-05
2623,-121.72800000000001,-60.9675,202.8235,402.176,575.665940279225,-0.17104984439075588,-1.6947063799691606e-05
2628,-120.19200000000001,-60.109500000000004,94.44550000000001,182.848,764.6984325286194,-0.036572017468436704,-0.0001277038038433083
2632,-89.664,-45.0065,217.76000000000002,434.24,512.3648628900095,0.12164277373077403,-6.555530729184181e-05
2633,-121.60000000000001,-10.0,100.0,200.0,659.2910009012617,0.16773543248923242,-0.00045838958684611155
2634,-120.83200000000001,-50.0,50.0,100.0,726.8821754022921,0.4075428328027102,0.0004880023280278882
2636,-90.624,-45.812999999999995,232.53300000000002,433.28000000000003,528.9280131952701,0.05381874591428859,-8.326546420594358e-05
2640,-121.85600000000001,-62.27550000000001,215.17149999999998,402.048,481.6177630789818,-0.07002361608418979,6.58427421764882e-05
2641,-120.83200000000001,-61.325500000000005,202.63750000000002,403.072,893.7002900343557,0.0012399958372013604,-7.046809242065162e-05
2649,-120.57600000000001,-60.3975,201.7735,403.32800000000003,878.9142896160578,-0.06709963957902061,-2.132002467444222e-05
2660,-121.60000000000001,-61.4765,210.98050000000003,402.30400000000003,533.0122136927504,-0.009149170649634848,8.866062905336207e-05
2662,-120.32000000000001,-10.0,210.44299999999998,403.584,579.358037823173,0.10369805115987842,-0.0001734704371469576
2663,-120.83200000000001,-10.0,50.0,300.0,528.4382710558116,0.06281812518742745,-0.0002465912826918544
2664,-101.376,-53.3455,228.4335,422.528,594.6022500507312,-0.024583869515089875,-5.575716926044248e-05
2665,-120.768,-61.4415,218.24150000000003,403.136,681.3312783869346,0.10036140972433859,-0.0006397385752003071
2671,-121.85600000000001,-66.476,217.18,402.048,561.0792640846095,0.0006464290053456752,-6.761401419478904e-05
2677,-120.32000000000001,-61.7935,53.249500000000005,102.848,564.4299892049888,0.09186246913170935,0.0001208738132304352
2679,-121.28,-60.7175,201.4535,402.624,1093.6920706932228,-0.38647120871393476,0.0005908909362575341
2680,-30.464000000000002,-15.495500000000002,20.0,75.0,598.6426125133903,-0.08130087966751136,-0.0007129727530012196
2681,-120.57600000000001,-76.56,50.0,150.0,836.8001520819464,-0.11772125086124233,0.0004185876283049013
